,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,uuid,created_date,scanned_date,finish_date,modify_date,pointsawarded_date,purchased_date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned_y,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 19:34:28.000000000,2021-01-04 19:34:28.000000000,2021-01-04 19:34:28.000000000,2021-01-04 19:34:28.000000000,2021-01-04 19:34:28.000000000,2021-01-03 19:34:28.000000000,NULL,NULL,NULL,NULL,True,2,True,NULL,034100573065,True,27.00,3.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 19:48:27.000000000,2021-01-04 19:48:27.000000000,2021-01-04 19:48:28.000000000,2021-01-04 19:48:28.000000000,2021-01-04 19:48:28.000000000,2021-01-03 19:48:27.000000000,4011,ITEM NOT FOUND,1,1,False,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1750.0,1.0,FINISHED,10.00,5ff36d78135e7011bcb86488,5ff36d780a7214ada1000593,2021-01-04 19:33:12.000000000,2021-01-04 19:33:12.000000000,2021-01-04 19:33:14.000000000,2021-01-04 19:33:14.000000000,2021-01-04 19:33:14.000000000,2021-01-04 19:33:12.000000000,028400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,10.00,10.00,False,2,True,1.0,028400642255,True,10.00,1.0,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,NULL,NULL,NULL
40,45.0,COMPLETE_PARTNER_RECEIPT,350.0,1.0,FINISHED,1.00,5ff370c562fde912123a5e0e,5ff371410a7214ada10005ba,2021-01-04 19:49:21.000000000,2021-01-04 19:49:21.000000000,2021-01-04 19:49:21.000000000,2021-01-04 19:49:21.000000000,2021-01-04 19:49:21.000000000,2021-01-03 19:49:21.000000000,075925306254,NULL,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
41,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff36c8b0a720f05230005a1,2021-01-04 19:29:15.000000000,2021-01-04 19:29:15.000000000,2021-01-04 19:29:17.000000000,2021-01-04 19:29:17.000000000,2021-01-04 19:29:17.000000000,2021-01-03 19:29:15.000000000,NULL,NULL,NULL,NULL,True,2,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c550a7214ada1000588,2021-01-04 19:28:21.000000000,2021-01-04 19:28:21.000000000,2021-01-04 19:28:21.000000000,2021-01-04 19:28:21.000000000,2021-01-04 19:28:21.000000000,2021-01-01 06:00:00.000000000,NULL,NULL,NULL,NULL,True,3,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 19:21:47.000000000,2021-01-04 19:21:47.000000000,2021-01-04 19:21:48.000000000,2021-01-04 19:21:48.000000000,2021-01-04 19:21:48.000000000,2021-01-03 19:21:47.000000000,NULL,NULL,NULL,NULL,True,4,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff371450a7214ada10005bd,2021-01-04 19:49:25.000000000,2021-01-04 19:49:25.000000000,2021-01-04 19:49:26.000000000,2021-01-04 19:49:26.000000000,2021-01-04 19:49:26.000000000,2020-12-24 06:00:00.000000000,NULL,NULL,NULL,NULL,True,5,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff36d0362fde912123a5535,5ff36d9d0a720f05230005aa,2021-01-04 19:33:49.000000000,2021-01-04 19:33:49.000000000,2021-01-04 19:33:49.000000000,2021-01-04 19:33:49.000000000,2021-01-04 19:33:49.000000000,2021-01-01 06:00:00.000000000,NULL,NULL,NULL,NULL,True,6,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c590a7214ada1000589,2021-01-04 19:28:25.000000000,2021-01-04 19:28:25.000000000,2021-01-04 19:28:25.000000000,2021-01-04 19:28:25.000000000,2021-01-04 19:28:25.000000000,2020-12-30 06:00:00.000000000,NULL,NULL,NULL,NULL,True,7,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.00,5964eb07e4b03efd0c0f267b,5ff29be20a7214ada1000571,2021-01-04 04:38:58.000000000,2021-01-04 04:38:58.000000000,2021-01-04 04:39:06.000000000,2021-01-04 04:39:09.000000000,2021-01-04 04:39:06.000000000,2021-01-03 00:00:00.000000000,NULL,NULL,NULL,NULL,True,8,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,28.57,5c3388caea88e15513a95069,5ff3416f0a7214ada1000576,2021-01-04 16:25:19.000000000,2021-01-04 16:25:19.000000000,2021-01-04 16:25:19.000000000,2021-01-04 16:25:19.000000000,2021-01-04 16:25:19.000000000,2021-01-04 00:00:00.000000000,NULL,NULL,NULL,NULL,True,9,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.20,5ff36be7135e7011bcb856d3,5ff36c6d0a720f0523000597,2021-01-04 19:28:45.000000000,2021-01-04 19:28:45.000000000,2021-01-04 19:28:45.000000000,2021-01-04 19:28:45.000000000,2021-01-04 19:28:45.000000000,2021-01-03 19:28:45.000000000,NULL,NULL,NULL,NULL,True,10,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,1.00,5ff36a3862fde912123a4460,5ff36a830a7214ada100057b,2021-01-04 19:20:35.000000000,2021-01-04 19:20:35.000000000,2021-01-04 19:20:36.000000000,2021-01-04 19:20:36.000000000,2021-01-04 19:20:36.000000000,2020-12-19 19:20:35.000000000,NULL,NULL,NULL,NULL,True,11,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,5ff36be7135e7011bcb856d3,5ff36c570a720f0523000593,2021-01-04 19:28:23.000000000,2021-01-04 19:28:23.000000000,2021-01-04 19:28:23.000000000,2021-01-04 19:28:23.000000000,2021-01-04 19:28:23.000000000,2021-01-03 19:28:23.000000000,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,2.0,4011,True,26.00,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,NULL,NULL,350.0,1.0,FINISHED,10.00,5ff370c562fde912123a5e0e,5ff3713c0a7214ada10005b6,2021-01-04 19:49:16.000000000,2021-01-04 19:49:16.000000000,2021-01-04 19:49:16.000000000,2021-01-04 19:49:16.000000000,2021-01-04 19:49:16.000000000,2021-01-03 19:49:16.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,45.0,COMPLETE_PARTNER_RECEIPT,100.0,1.0,FINISHED,0.99,5ff370c562fde912123a5e0e,5ff371130a7214ada10005aa,2021-01-04 19:48:35.000000000,2021-01-04 19:48:35.000000000,2021-01-04 19:48:36.000000000,2021-01-04 19:48:36.000000000,2021-01-04 19:48:36.000000000,2021-01-04 19:48:35.000000000,1234,NULL,NULL,NULL,True,2,True,NULL,1234,True,NULL,NULL,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff370f00a7214ada10005a3,2021-01-04 19:48:00.000000000,2021-01-04 19:48:00.000000000,2021-01-04 19:48:01.000000000,2021-01-04 19:48:01.000000000,2021-01-04 19:48:01.000000000,2020-12-21 00:00:00.000000000,075925306254,NULL,1,1,False,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
55,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755.0,1.0,FINISHED,1.00,5ff37124135e7011bcb86bc3,5ff371240a7214ada10005b3,2021-01-04 19:48:52.000000000,2021-01-04 19:48:52.000000000,2021-01-04 19:48:52.000000000,2021-01-04 19:48:52.000000000,2021-01-04 19:48:52.000000000,2021-01-03 19:48:52.000000000,075925306254,NULL,10.00,10.00,False,2,True,2.0,075925306254,True,10.00,2.0,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,075925306254,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL,True,10.00,10.00,NULL,NULL,NULL
56,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff36c8d0a7214ada1000591,2021-01-04 19:29:17.000000000,2021-01-04 19:29:17.000000000,2021-01-04 19:29:17.000000000,2021-01-04 19:29:17.000000000,2021-01-04 19:29:17.000000000,2021-01-03 19:29:17.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,False,3,True,1.0,034100573065,True,1.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,034100573065,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,1.0,30.0,77,NULL,1.00,1.00,NULL,NULL,NULL
57,5.0,All-receipts receipt bonus,55.0,1.0,FINISHED,0.99,5ff36a3862fde912123a4460,5ff36ad40a7214ada1000585,2021-01-04 19:21:56.000000000,2021-01-04 19:21:56.000000000,2021-01-04 19:21:56.000000000,2021-01-04 19:21:56.000000000,2021-01-04 19:21:56.000000000,2021-01-04 19:21:56.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,False,4,True,1.0,034100573065,True,1.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,034100573065,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,1.0,30.0,77,NULL,1.00,1.00,NULL,NULL,NULL
58,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,5ff36d0362fde912123a5535,5ff36dcb0a7214ada10005a0,2021-01-04 19:34:35.000000000,2021-01-04 19:34:35.000000000,2021-01-04 19:34:36.000000000,2021-01-04 19:34:36.000000000,2021-01-04 19:34:36.000000000,2021-01-03 19:34:35.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,False,5,True,1.0,034100573065,True,1.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.0,77,NULL,NULL,NULL,NULL,NULL,NULL
59,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,28.57,5c3388caea88e15513a95069,5ff3416d0a7214ada1000575,2021-01-04 16:25:17.000000000,2021-01-04 16:25:17.000000000,2021-01-04 16:25:17.000000000,2021-01-04 16:25:17.000000000,2021-01-04 16:25:17.000000000,2021-01-04 00:00:00.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,25.00,5ff4ce3dc3d63511e2a484dc,5ff4ce430a7214ada10005d8,2021-01-05 20:38:27.000000000,2021-01-05 20:38:27.000000000,2021-01-05 20:38:28.000000000,2021-01-05 20:38:33.000000000,2021-01-05 20:38:28.000000000,2021-01-05 00:00:00.000000000,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,2.0,4011,True,21.00,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,5.0,FINISHED,27.00,5ff4ce3dc3d63511e2a484dc,5ff4ce400a7214ada10005d5,2021-01-05 20:38:24.000000000,2021-01-05 20:38:24.000000000,2021-01-05 20:38:24.000000000,2021-01-05 20:38:29.000000000,2021-01-05 20:38:24.000000000,2021-01-05 00:00:00.000000000,041000168468,KNORR ASSORTED PASTA SIDE DISH POUCH IN CARDBORD BX 34.4 OZ,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,800,NULL,NULL,NULL,NULL,NULL,NULL
62,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,REJECTED,34.96,5fbc35711d967d1222cbfefc,5ff4a4ca0a7214ada10005d0,2021-01-05 17:41:30.000000000,2021-01-05 17:41:30.000000000,NULL,2021-01-05 17:41:32.000000000,NULL,2020-09-13 00:00:00.000000000,2700719497082,NEXXUS REPLENISHING HAIR TREATMENT LIQUID RP 33.8 OZ,1,1,NULL,2,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,NEXXUS HAIR CARE,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,800,NULL,NULL,NULL,NULL,NULL,NULL
63,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff473de0a720f05230005bd,2021-01-05 14:12:46.000000000,2021-01-05 14:12:46.000000000,2021-01-05 14:12:47.000000000,2021-01-05 14:12:47.000000000,2021-01-05 14:12:47.000000000,2020-12-23 14:12:46.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.00,5ff4ce33c3d63511e2a484b6,5ff4ce8c0a7214ada10005e6,2021-01-05 20:39:40.000000000,2021-01-05 20:39:40.000000000,2021-01-05 20:39:41.000000000,2021-01-05 20:39:46.000000000,2021-01-05 20:39:41.000000000,2021-01-04 20:39:40.000000000,1234,NULL,NULL,NULL,True,2,True,NULL,1234,True,NULL,NULL,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,FINISHED,29.00,5ff4ce3dc3d63511e2a484dc,5ff4ce3d0a7214ada10005d3,2021-01-05 20:38:21.000000000,2021-01-05 20:38:21.000000000,2021-01-05 20:38:22.000000000,2021-01-05 20:38:27.000000000,2021-01-05 20:38:22.000000000,2021-01-05 00:00:00.000000000,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,5.0,4011,True,27.00,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,5ff47392c3d63511e2a47881,5ff473b40a7214ada10005c5,2021-01-05 14:12:04.000000000,2021-01-05 14:12:04.000000000,2021-01-05 14:12:04.000000000,2021-01-05 14:12:04.000000000,2021-01-05 14:12:04.000000000,2021-01-04 14:12:04.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800.0,1.0,FINISHED,10.00,5ff473f3c1e2d0121a9b2707,5ff473f30a720f05230005c0,2021-01-05 14:13:07.000000000,2021-01-05 14:13:07.000000000,2021-01-05 14:13:08.000000000,2021-01-05 14:13:08.000000000,2021-01-05 14:13:08.000000000,2021-01-05 14:13:07.000000000,1234,NULL,NULL,NULL,True,2,True,NULL,1234,True,NULL,NULL,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,FINISHED,21.00,5ff4ce3ac1e2d0121a9b2fb3,5ff4ce3a0a7214ada10005d2,2021-01-05 20:38:18.000000000,2021-01-05 20:38:18.000000000,2021-01-05 20:38:19.000000000,2021-01-05 20:38:23.000000000,2021-01-05 20:38:19.000000000,2021-01-05 00:00:00.000000000,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,NULL,080878042197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,800,True,NULL,NULL,NULL,NULL,NULL
69,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff47392c3d63511e2a47881,5ff473a90a7214ada10005c2,2021-01-05 14:11:53.000000000,2021-01-05 14:11:53.000000000,2021-01-05 14:11:54.000000000,2021-01-05 14:11:54.000000000,2021-01-05 14:11:54.000000000,2020-12-31 06:00:00.000000000,NULL,DELETED ITEM,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL
70,NULL,NULL,250.0,5.0,FINISHED,49.95,5ff47392c3d63511e2a47881,5ff473b10a7214ada10005c4,2021-01-05 14:12:01.000000000,2021-01-05 14:12:01.000000000,2021-01-05 14:12:01.000000000,2021-01-05 14:12:01.000000000,2021-01-05 14:12:01.000000000,2021-01-02 06:00:00.000000000,051500720011,JIF CRMY PNT BTR JAR 40 OZ,2,2,NULL,2,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5a43c08fe4b014fd6b6a0612,5ff475820a7214ada10005cf,2021-01-05 14:19:46.000000000,2021-01-05 14:19:46.000000000,NULL,2021-01-05 14:19:46.000000000,NULL,NULL,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,4.0,4011,True,27.00,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,2.0,FINISHED,1.00,5ff4ce33c3d63511e2a484b6,5ff4ce550a7214ada10005db,2021-01-05 20:38:45.000000000,2021-01-05 20:38:45.000000000,2021-01-05 20:38:51.000000000,2021-01-05 20:38:51.000000000,2021-01-05 20:38:46.000000000,2021-01-04 20:38:45.000000000,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0,800,NULL,NULL,NULL,NULL,NULL,NULL
73,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,29.00,5ff4ce3dc3d63511e2a484dc,5ff4ce430a720f05230005c9,2021-01-05 20:38:27.000000000,2021-01-05 20:38:27.000000000,2021-01-05 20:38:27.000000000,2021-01-05 20:38:32.000000000,2021-01-05 20:38:27.000000000,2021-01-05 00:00:00.000000000,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,NULL,2,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0,800,NULL,NULL,NULL,NULL,NULL,NULL
74,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,5ff47392c3d63511e2a47881,5ff473d40a7214ada10005c9,2021-01-05 14:12:36.000000000,2021-01-05 14:12:36.000000000,2021-01-05 14:12:37.000000000,2021-01-05 14:12:37.000000000,2021-01-05 14:12:37.000000000,2021-01-05 14:12:36.000000000,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,NULL,3,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0,800,NULL,NULL,NULL,NULL,NULL,NULL
75,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.00,5ff4ce68c1e2d0121a9b3022,5ff4ce690a7214ada10005e2,2021-01-05 20:39:05.000000000,2021-01-05 20:39:05.000000000,NULL,2021-01-05 20:39:07.000000000,2021-01-05 20:39:06.000000000,2021-01-04 20:39:04.000000000,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,NULL,4,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0,800,NULL,NULL,NULL,NULL,NULL,NULL
